,table_len,seed,is_correct,first_or_last_match,out,gold,func(n),earliest_layer
1853,9,3,True,NA,e,e,3,18
1854,9,3,True,NA,b,b,4,18
1855,9,3,True,NA,g,g,5,17
1856,9,3,True,NA,j,j,6,18
1857,9,3,True,NA,d,d,7,12
1858,9,3,True,NA,f,f,8,18
1859,9,3,True,NA,c,c,9,18
1860,9,3,True,NA,c,c,10,17
1861,9,3,True,NA,c,c,11,17
1862,9,3,True,NA,c,c,12,17
1863,9,3,True,NA,c,c,13,18
1864,9,3,True,NA,c,c,14,17
1865,9,3,True,NA,c,c,15,17
1866,9,3,True,NA,c,c,16,17
1867,9,3,True,NA,c,c,17,17
1868,9,3,True,NA,c,c,18,17
1869,9,3,True,NA,c,c,19,17
1870,9,3,True,NA,c,c,20,18
1871,9,3,True,NA,c,c,21,18
1872,9,3,True,NA,c,c,22,18
1873,9,3,True,NA,c,c,23,18
1874,9,3,True,NA,c,c,24,18
1875,9,3,True,NA,c,c,25,18
1876,9,3,True,NA,c,c,26,18
1877,9,3,False,Neither_False_Task,a,c,27,10
1878,9,3,True,NA,c,c,28,18
1879,9,3,True,NA,c,c,29,18
1880,9,3,False,Match_First_Digit_False_Task,e,c,30,19
1881,9,3,False,Match_First_Digit_False_Task,e,c,31,18
1882,9,3,False,Match_First_Digit_False_Task,e,c,32,18
1883,9,3,True,NA,c,c,33,18
1884,9,3,True,NA,c,c,34,18
1885,9,3,False,Neither_False_Task,d,c,35,12
1886,9,3,False,Match_First_Digit_False_Task,e,c,36,18
1887,9,3,False,Match_Last_Digit_False_Task,d,c,37,12
1888,9,3,False,Match_First_Digit_False_Task,e,c,38,18
1889,9,3,False,Match_First_Digit_False_Task,e,c,39,18
1890,9,3,False,Match_First_Digit_False_Task,b,c,40,18
1891,9,3,False,Match_First_Digit_False_Task,b,c,41,18
1892,9,3,False,Match_First_Digit_False_Task,b,c,42,18
1893,9,3,False,Match_First_Digit_False_Task,b,c,43,18
1894,9,3,False,Match_First_Digit_False_Task,b,c,44,18
1895,9,3,False,Match_First_Digit_False_Task,b,c,45,18
1896,9,3,False,Match_First_Digit_False_Task,b,c,46,18
1897,9,3,False,Match_First_Digit_False_Task,b,c,47,18
1898,9,3,False,Match_First_Digit_False_Task,b,c,48,18
1899,9,3,False,Match_First_Digit_False_Task,b,c,49,18
1900,9,4,True,NA,e,e,0,18
1901,9,4,True,NA,f,f,1,18
1902,9,4,True,NA,h,h,2,18
1903,9,4,True,NA,a,a,3,10
1904,9,4,True,NA,g,g,4,18
1905,9,4,True,NA,i,i,5,18
1906,9,4,True,NA,c,c,6,18
1907,9,4,True,NA,b,b,7,18
1908,9,4,True,NA,j,j,8,18
1909,9,4,True,NA,d,d,9,17
1910,9,4,True,NA,d,d,10,12
1911,9,4,True,NA,d,d,11,12
1912,9,4,True,NA,d,d,12,12
1913,9,4,True,NA,d,d,13,12
1914,9,4,True,NA,d,d,14,12
1915,9,4,True,NA,d,d,15,12
1916,9,4,True,NA,d,d,16,12
1917,9,4,True,NA,d,d,17,12
1918,9,4,True,NA,d,d,18,12
1919,9,4,True,NA,d,d,19,12
1920,9,4,True,NA,d,d,20,12
1921,9,4,True,NA,d,d,21,12
1922,9,4,True,NA,d,d,22,12
1923,9,4,True,NA,d,d,23,12
1924,9,4,True,NA,d,d,24,12
1925,9,4,True,NA,d,d,25,16
1926,9,4,False,Neither_False_Task,a,d,26,10
1927,9,4,True,NA,d,d,27,12
1928,9,4,True,NA,d,d,28,12
1929,9,4,True,NA,d,d,29,17
1930,9,4,False,Match_First_Digit_False_Task,a,d,30,10
1931,9,4,False,Match_First_Digit_False_Task,a,d,31,10
1932,9,4,False,Match_First_Digit_False_Task,a,d,32,10
1933,9,4,True,NA,d,d,33,16
1934,9,4,False,Match_First_Digit_False_Task,a,d,34,10
1935,9,4,False,Match_First_Digit_False_Task,a,d,35,10
1936,9,4,False,Match_First_Digit_False_Task,a,d,36,10
1937,9,4,False,Match_First_Digit_False_Task,a,d,37,10
1938,9,4,False,Match_First_Digit_False_Task,a,d,38,10
1939,9,4,False,Match_First_Digit_False_Task,a,d,39,10
1940,9,4,False,Match_First_Digit_False_Task,g,d,40,18
1941,9,4,False,Match_First_Digit_False_Task,g,d,41,18
1942,9,4,False,Match_First_Digit_False_Task,g,d,42,18
1943,9,4,False,Match_First_Digit_False_Task,g,d,43,18
1944,9,4,False,Match_First_Digit_False_Task,g,d,44,18
1945,9,4,True,NA,d,d,45,12
1946,9,4,False,Match_First_Digit_False_Task,g,d,46,18
1947,9,4,True,NA,d,d,47,12
1948,9,4,False,Neither_False_Task,a,d,48,10
1949,9,4,False,Match_First_Digit_False_Task,g,d,49,18
1950,9,5,True,NA,g,g,0,18
1951,9,5,True,NA,a,a,1,10
1952,9,5,True,NA,e,e,2,18
1953,9,5,True,NA,j,j,3,18
1954,9,5,True,NA,c,c,4,16
1955,9,5,True,NA,b,b,5,18
1956,9,5,True,NA,f,f,6,18
1957,9,5,True,NA,d,d,7,12
1958,9,5,True,NA,i,i,8,18
1959,9,5,True,NA,h,h,9,17
1960,9,5,True,NA,h,h,10,18
1961,9,5,True,NA,h,h,11,18
1962,9,5,True,NA,h,h,12,18
1963,9,5,True,NA,h,h,13,18
1964,9,5,True,NA,h,h,14,18
1965,9,5,True,NA,h,h,15,18
1966,9,5,True,NA,h,h,16,18
1967,9,5,True,NA,h,h,17,18
1968,9,5,True,NA,h,h,18,18
1969,9,5,True,NA,h,h,19,18
1970,9,5,True,NA,h,h,20,18
1971,9,5,True,NA,h,h,21,18
1972,9,5,True,NA,h,h,22,18
1973,9,5,True,NA,h,h,23,18
1974,9,5,True,NA,h,h,24,18
1975,9,5,True,NA,h,h,25,18
1976,9,5,True,NA,h,h,26,18
1977,9,5,True,NA,h,h,27,18
1978,9,5,True,NA,h,h,28,18
1979,9,5,True,NA,h,h,29,18
1980,9,5,True,NA,h,h,30,18
1981,9,5,False,Match_First_Digit_False_Task,j,h,31,18
1982,9,5,False,Match_First_Digit_False_Task,j,h,32,18
1983,9,5,True,NA,h,h,33,18
1984,9,5,False,Match_First_Digit_False_Task,j,h,34,18
1985,9,5,False,Match_First_Digit_False_Task,j,h,35,18
1986,9,5,False,Match_First_Digit_False_Task,j,h,36,18
1987,9,5,True,NA,h,h,37,18
1988,9,5,False,Match_First_Digit_False_Task,j,h,38,18
1989,9,5,False,Match_First_Digit_False_Task,j,h,39,18
1990,9,5,False,Match_First_Digit_False_Task,c,h,40,18
1991,9,5,False,Match_First_Digit_False_Task,c,h,41,17
1992,9,5,False,Match_First_Digit_False_Task,c,h,42,17
1993,9,5,True,NA,h,h,43,18
1994,9,5,False,Match_First_Digit_False_Task,c,h,44,18
1995,9,5,False,Match_First_Digit_False_Task,c,h,45,17
1996,9,5,False,Match_Last_Digit_False_Task,f,h,46,18
1997,9,5,True,NA,h,h,47,18
1998,9,5,False,Match_First_Digit_False_Task,c,h,48,18
1999,9,5,False,Match_First_Digit_False_Task,c,h,49,18
2000,9,6,True,NA,b,b,0,17
2001,9,6,True,NA,f,f,1,18
2002,9,6,True,NA,d,d,2,12
2003,9,6,True,NA,i,i,3,18
2004,9,6,True,NA,g,g,4,18
2005,9,6,True,NA,j,j,5,18
2006,9,6,True,NA,e,e,6,18
2007,9,6,True,NA,a,a,7,10
2008,9,6,True,NA,h,h,8,18
2009,9,6,True,NA,c,c,9,18
2010,9,6,True,NA,c,c,10,18
2011,9,6,True,NA,c,c,11,17
2012,9,6,True,NA,c,c,12,18
2013,9,6,True,NA,c,c,13,18
2014,9,6,True,NA,c,c,14,18
2015,9,6,True,NA,c,c,15,18
2016,9,6,True,NA,c,c,16,18
2017,9,6,True,NA,c,c,17,18
2018,9,6,True,NA,c,c,18,18
2019,9,6,True,NA,c,c,19,18
2020,9,6,True,NA,c,c,20,18
2021,9,6,True,NA,c,c,21,18
2022,9,6,True,NA,c,c,22,18
2023,9,6,True,NA,c,c,23,18
2024,9,6,True,NA,c,c,24,18
2025,9,6,True,NA,c,c,25,18
2026,9,6,True,NA,c,c,26,18
2027,9,6,True,NA,c,c,27,18
2028,9,6,True,NA,c,c,28,18
2029,9,6,True,NA,c,c,29,18
2030,9,6,True,NA,c,c,30,18
2031,9,6,False,Match_First_Digit_False_Task,i,c,31,18
2032,9,6,False,Match_First_Digit_False_Task,i,c,32,18
2033,9,6,True,NA,c,c,33,18
2034,9,6,False,Match_First_Digit_False_Task,i,c,34,18
2035,9,6,False,Match_First_Digit_False_Task,i,c,35,18
2036,9,6,False,Match_First_Digit_False_Task,i,c,36,18
2037,9,6,False,Match_First_Digit_False_Task,i,c,37,18
2038,9,6,False,Match_First_Digit_False_Task,i,c,38,18
2039,9,6,False,Match_First_Digit_False_Task,i,c,39,18
2040,9,6,False,Match_First_Digit_False_Task,g,c,40,18
2041,9,6,False,Match_First_Digit_False_Task,g,c,41,18
2042,9,6,False,Match_First_Digit_False_Task,g,c,42,18
2043,9,6,False,Match_First_Digit_False_Task,g,c,43,18
2044,9,6,False,Match_First_Digit_False_Task,g,c,44,18
2045,9,6,False,Match_First_Digit_False_Task,g,c,45,18
2046,9,6,False,Match_First_Digit_False_Task,g,c,46,18
2047,9,6,False,Match_First_Digit_False_Task,g,c,47,18
2048,9,6,False,Match_First_Digit_False_Task,g,c,48,18
2049,9,6,False,Match_First_Digit_False_Task,g,c,49,18
2050,9,7,True,NA,g,g,0,18
2051,9,7,True,NA,c,c,1,17
2052,9,7,True,NA,a,a,2,10
2053,9,7,True,NA,d,d,3,12
2054,9,7,True,NA,h,h,4,17
2055,9,7,True,NA,j,j,5,18
2056,9,7,True,NA,f,f,6,18
2057,9,7,True,NA,e,e,7,18
2058,9,7,True,NA,i,i,8,18
2059,9,7,True,NA,b,b,9,18
2060,9,7,True,NA,b,b,10,18
2061,9,7,True,NA,b,b,11,18
2062,9,7,True,NA,b,b,12,18
2063,9,7,True,NA,b,b,13,18
2064,9,7,True,NA,b,b,14,18
2065,9,7,True,NA,b,b,15,18
2066,9,7,True,NA,b,b,16,18
2067,9,7,True,NA,b,b,17,18
2068,9,7,True,NA,b,b,18,18
2069,9,7,True,NA,b,b,19,18
2070,9,7,True,NA,b,b,20,18
2071,9,7,True,NA,b,b,21,18
2072,9,7,True,NA,b,b,22,18
2073,9,7,True,NA,b,b,23,18
2074,9,7,True,NA,b,b,24,18
2075,9,7,True,NA,b,b,25,18
2076,9,7,False,Match_First_Digit_False_Task,a,b,26,10
2077,9,7,True,NA,b,b,27,18
2078,9,7,True,NA,b,b,28,18
2079,9,7,True,NA,b,b,29,18
2080,9,7,False,Match_First_Digit_False_Task,d,b,30,12
2081,9,7,False,Match_First_Digit_False_Task,d,b,31,17
2082,9,7,False,Match_First_Digit_False_Task,d,b,32,12
2083,9,7,True,NA,b,b,33,18
2084,9,7,False,Match_First_Digit_False_Task,d,b,34,12
2085,9,7,False,Match_First_Digit_False_Task,d,b,35,12
2086,9,7,False,Match_First_Digit_False_Task,d,b,36,12
2087,9,7,False,Match_First_Digit_False_Task,d,b,37,12
2088,9,7,False,Match_First_Digit_False_Task,d,b,38,12
2089,9,7,False,Match_First_Digit_False_Task,d,b,39,12
2090,9,7,True,NA,b,b,40,18
2091,9,7,False,Match_First_Digit_False_Task,h,b,41,18
2092,9,7,False,Match_First_Digit_False_Task,h,b,42,18
2093,9,7,True,NA,b,b,43,18
2094,9,7,True,NA,b,b,44,18
2095,9,7,False,Match_First_Digit_False_Task,h,b,45,18
2096,9,7,True,NA,b,b,46,18
2097,9,7,False,Match_First_Digit_False_Task,h,b,47,18
2098,9,7,False,Match_First_Digit_False_Task,h,b,48,18
2099,9,7,False,Match_First_Digit_False_Task,h,b,49,18
2100,9,8,True,NA,j,j,0,18
2101,9,8,True,NA,f,f,1,18
2102,9,8,True,NA,b,b,2,18
2103,9,8,True,NA,i,i,3,18
2104,9,8,True,NA,c,c,4,18
2105,9,8,True,NA,d,d,5,12
2106,9,8,True,NA,e,e,6,18
2107,9,8,True,NA,a,a,7,10
2108,9,8,True,NA,g,g,8,18
2109,9,8,True,NA,h,h,9,18
2110,9,8,True,NA,h,h,10,18
2111,9,8,True,NA,h,h,11,18
2112,9,8,True,NA,h,h,12,18
2113,9,8,True,NA,h,h,13,18
2114,9,8,True,NA,h,h,14,18
2115,9,8,True,NA,h,h,15,18
2116,9,8,True,NA,h,h,16,18
2117,9,8,True,NA,h,h,17,18
2118,9,8,True,NA,h,h,18,18
2119,9,8,True,NA,h,h,19,18
2120,9,8,True,NA,h,h,20,18
2121,9,8,True,NA,h,h,21,18
2122,9,8,True,NA,h,h,22,18
2123,9,8,True,NA,h,h,23,18
2124,9,8,True,NA,h,h,24,18
2125,9,8,True,NA,h,h,25,18
2126,9,8,True,NA,h,h,26,18
2127,9,8,True,NA,h,h,27,18
2128,9,8,True,NA,h,h,28,18
2129,9,8,True,NA,h,h,29,18
2130,9,8,True,NA,h,h,30,18
2131,9,8,False,Match_First_Digit_False_Task,i,h,31,18
2132,9,8,False,Match_First_Digit_False_Task,i,h,32,18
2133,9,8,True,NA,h,h,33,18
2134,9,8,True,NA,h,h,34,18
2135,9,8,False,Match_Last_Digit_False_Task,d,h,35,12
2136,9,8,True,NA,h,h,36,21
2137,9,8,False,Match_Last_Digit_False_Task,a,h,37,10
2138,9,8,False,Match_Last_Digit_False_Task,g,h,38,18
2139,9,8,True,NA,h,h,39,18
2140,9,8,False,Match_First_Digit_False_Task,c,h,40,18
2141,9,8,False,Match_First_Digit_False_Task,c,h,41,18
2142,9,8,False,Match_First_Digit_False_Task,c,h,42,18
2143,9,8,False,Match_First_Digit_False_Task,c,h,43,18
2144,9,8,False,Match_First_Digit_False_Task,c,h,44,18
2145,9,8,False,Match_First_Digit_False_Task,c,h,45,18
2146,9,8,False,Match_First_Digit_False_Task,c,h,46,18
2147,9,8,False,Match_First_Digit_False_Task,c,h,47,18
2148,9,8,True,NA,h,h,48,18
2149,9,8,False,Match_First_Digit_False_Task,c,h,49,18
2150,9,9,True,NA,b,b,0,16
2151,9,9,True,NA,j,j,1,18
2152,9,9,True,NA,a,a,2,10
2153,9,9,True,NA,e,e,3,18
2154,9,9,True,NA,g,g,4,18
2155,9,9,True,NA,i,i,5,18
2156,9,9,True,NA,c,c,6,18
2157,9,9,True,NA,f,f,7,18
2158,9,9,True,NA,d,d,8,12
2159,9,9,True,NA,h,h,9,18
2160,9,9,True,NA,h,h,10,18
2161,9,9,True,NA,h,h,11,18
2162,9,9,True,NA,h,h,12,18
2163,9,9,True,NA,h,h,13,18
2164,9,9,True,NA,h,h,14,18
2165,9,9,True,NA,h,h,15,18
2166,9,9,True,NA,h,h,16,18
2167,9,9,True,NA,h,h,17,18
2168,9,9,True,NA,h,h,18,18
2169,9,9,True,NA,h,h,19,18
2170,9,9,True,NA,h,h,20,18
2171,9,9,True,NA,h,h,21,18
2172,9,9,True,NA,h,h,22,18
2173,9,9,True,NA,h,h,23,18
2174,9,9,True,NA,h,h,24,18
2175,9,9,True,NA,h,h,25,18
2176,9,9,True,NA,h,h,26,18
2177,9,9,True,NA,h,h,27,21
2178,9,9,True,NA,h,h,28,18
2179,9,9,True,NA,h,h,29,18
2180,9,9,True,NA,h,h,30,18
2181,9,9,True,NA,h,h,31,18
2182,9,9,True,NA,h,h,32,18
2183,9,9,True,NA,h,h,33,18
2184,9,9,True,NA,h,h,34,18
2185,9,9,True,NA,h,h,35,18
2186,9,9,False,Match_First_Digit_False_Task,e,h,36,18
2187,9,9,True,NA,h,h,37,18
2188,9,9,True,NA,h,h,38,18
2189,9,9,True,NA,h,h,39,18
2190,9,9,True,NA,h,h,40,18
2191,9,9,False,Match_First_Digit_False_Task,g,h,41,18
2192,9,9,False,Match_First_Digit_False_Task,g,h,42,18
2193,9,9,True,NA,h,h,43,18
2194,9,9,True,NA,h,h,44,18
2195,9,9,True,NA,h,h,45,18
2196,9,9,True,NA,h,h,46,18
2197,9,9,False,Match_First_Digit_False_Task,g,h,47,18
2198,9,9,True,NA,h,h,48,18
2199,9,9,True,NA,h,h,49,18
2200,9,10,True,NA,c,c,0,17
2201,9,10,True,NA,b,b,1,18
2202,9,10,True,NA,f,f,2,18
2203,9,10,True,NA,h,h,3,17
2204,9,10,True,NA,j,j,4,18
2205,9,10,True,NA,e,e,5,18
2206,9,10,True,NA,a,a,6,10
2207,9,10,True,NA,g,g,7,18
2208,9,10,True,NA,i,i,8,18
2209,9,10,True,NA,d,d,9,17
2210,9,10,True,NA,d,d,10,17
2211,9,10,True,NA,d,d,11,17
2212,9,10,True,NA,d,d,12,12
2213,9,10,True,NA,d,d,13,17
2214,9,10,True,NA,d,d,14,17
2215,9,10,True,NA,d,d,15,17
2216,9,10,True,NA,d,d,16,16
2217,9,10,True,NA,d,d,17,17
2218,9,10,False,Neither_False_Task,a,d,18,10
2219,9,10,True,NA,d,d,19,17
2220,9,10,True,NA,d,d,20,17
2221,9,10,True,NA,d,d,21,17
2222,9,10,True,NA,d,d,22,12
2223,9,10,True,NA,d,d,23,12
2224,9,10,True,NA,d,d,24,12
2225,9,10,True,NA,d,d,25,17
2226,9,10,False,Match_Last_Digit_False_Task,a,d,26,10
2227,9,10,False,Neither_False_Task,a,d,27,10
2228,9,10,False,Neither_False_Task,a,d,28,10
2229,9,10,True,NA,d,d,29,17
2230,9,10,False,Neither_False_Task,a,d,30,10
2231,9,10,False,Match_First_Digit_False_Task,h,d,31,18
2232,9,10,False,Match_First_Digit_False_Task,h,d,32,18
2233,9,10,True,NA,d,d,33,12
2234,9,10,False,Match_First_Digit_False_Task,h,d,34,18
2235,9,10,False,Match_First_Digit_False_Task,h,d,35,18
2236,9,10,False,Match_First_Digit_False_Task,h,d,36,18
2237,9,10,False,Match_First_Digit_False_Task,h,d,37,18
2238,9,10,False,Match_First_Digit_False_Task,h,d,38,18
2239,9,10,False,Match_First_Digit_False_Task,h,d,39,18
2240,9,10,False,Neither_False_Task,a,d,40,10
2241,9,10,False,Neither_False_Task,a,d,41,10
2242,9,10,False,Match_First_Digit_False_Task,j,d,42,18
2243,9,10,True,NA,d,d,43,12
2244,9,10,True,NA,d,d,44,12
2245,9,10,True,NA,d,d,45,15
2246,9,10,False,Match_Last_Digit_False_Task,a,d,46,10
2247,9,10,True,NA,d,d,47,12
2248,9,10,False,Neither_False_Task,a,d,48,10
2249,9,10,False,Neither_False_Task,a,d,49,10
2250,9,11,True,NA,f,f,0,18
2251,9,11,True,NA,i,i,1,18
2252,9,11,True,NA,g,g,2,18
2253,9,11,True,NA,e,e,3,18
2254,9,11,True,NA,j,j,4,18
2255,9,11,True,NA,a,a,5,10
2256,9,11,True,NA,c,c,6,18
2257,9,11,True,NA,b,b,7,18
2258,9,11,True,NA,h,h,8,18
2259,9,11,True,NA,d,d,9,17
2260,9,11,True,NA,d,d,10,12
2261,9,11,True,NA,d,d,11,17
2262,9,11,True,NA,d,d,12,12
2263,9,11,True,NA,d,d,13,17
2264,9,11,True,NA,d,d,14,16
2265,9,11,True,NA,d,d,15,16
2266,9,11,True,NA,d,d,16,16
2267,9,11,True,NA,d,d,17,12
2268,9,11,True,NA,d,d,18,12
2269,9,11,True,NA,d,d,19,12
2270,9,11,True,NA,d,d,20,12
2271,9,11,True,NA,d,d,21,12
2272,9,11,True,NA,d,d,22,12
2273,9,11,True,NA,d,d,23,12
2274,9,11,True,NA,d,d,24,12
2275,9,11,True,NA,d,d,25,15
2276,9,11,True,NA,d,d,26,17
2277,9,11,True,NA,d,d,27,12
2278,9,11,True,NA,d,d,28,12
2279,9,11,True,NA,d,d,29,12
2280,9,11,True,NA,d,d,30,12
2281,9,11,True,NA,d,d,31,17
2282,9,11,True,NA,d,d,32,12
2283,9,11,True,NA,d,d,33,12
2284,9,11,True,NA,d,d,34,12
2285,9,11,True,NA,d,d,35,12
2286,9,11,True,NA,d,d,36,12
2287,9,11,True,NA,d,d,37,12
2288,9,11,True,NA,d,d,38,12
2289,9,11,True,NA,d,d,39,12
2290,9,11,False,Match_First_Digit_False_Task,j,d,40,18
2291,9,11,False,Match_First_Digit_False_Task,j,d,41,18
2292,9,11,False,Match_First_Digit_False_Task,j,d,42,18
2293,9,11,False,Match_First_Digit_False_Task,j,d,43,18
2294,9,11,False,Match_First_Digit_False_Task,j,d,44,18
2295,9,11,True,NA,d,d,45,12
2296,9,11,True,NA,d,d,46,12
2297,9,11,False,Match_First_Digit_False_Task,j,d,47,18
2298,9,11,False,Match_First_Digit_False_Task,j,d,48,18
2299,9,11,False,Match_First_Digit_False_Task,j,d,49,18
2300,9,12,True,NA,c,c,0,18
2301,9,12,True,NA,b,b,1,17
2302,9,12,True,NA,i,i,2,18
2303,9,12,True,NA,a,a,3,10
2304,9,12,True,NA,e,e,4,18
2305,9,12,True,NA,j,j,5,18
2306,9,12,True,NA,d,d,6,15
2307,9,12,True,NA,h,h,7,18
2308,9,12,True,NA,f,f,8,18
2309,9,12,True,NA,g,g,9,17
2310,9,12,True,NA,g,g,10,18
2311,9,12,True,NA,g,g,11,18
2312,9,12,True,NA,g,g,12,18
2313,9,12,True,NA,g,g,13,18
2314,9,12,True,NA,g,g,14,18
2315,9,12,True,NA,g,g,15,18
2316,9,12,True,NA,g,g,16,18
2317,9,12,True,NA,g,g,17,18
2318,9,12,True,NA,g,g,18,18
2319,9,12,True,NA,g,g,19,18
2320,9,12,True,NA,g,g,20,18
2321,9,12,True,NA,g,g,21,18
2322,9,12,True,NA,g,g,22,18
2323,9,12,True,NA,g,g,23,18
2324,9,12,True,NA,g,g,24,18
2325,9,12,True,NA,g,g,25,18
2326,9,12,True,NA,g,g,26,18
2327,9,12,True,NA,g,g,27,18
2328,9,12,True,NA,g,g,28,18
2329,9,12,True,NA,g,g,29,18
2330,9,12,True,NA,g,g,30,18
2331,9,12,False,Match_First_Digit_False_Task,a,g,31,10
2332,9,12,False,Match_First_Digit_False_Task,a,g,32,10
2333,9,12,True,NA,g,g,33,18
2334,9,12,False,Match_First_Digit_False_Task,a,g,34,10
2335,9,12,False,Match_First_Digit_False_Task,a,g,35,10
2336,9,12,False,Match_First_Digit_False_Task,a,g,36,10
2337,9,12,False,Match_First_Digit_False_Task,a,g,37,10
2338,9,12,False,Match_First_Digit_False_Task,a,g,38,10
2339,9,12,False,Match_First_Digit_False_Task,a,g,39,10
2340,9,12,True,NA,g,g,40,18
2341,9,12,False,Neither_False_Task,h,g,41,18
2342,9,12,False,Neither_False_Task,h,g,42,18
2343,9,12,True,NA,g,g,43,18
2344,9,12,False,Neither_False_Task,h,g,44,18
2345,9,12,True,NA,g,g,45,18
2346,9,12,True,NA,g,g,46,18
2347,9,12,False,Match_Last_Digit_False_Task,h,g,47,18
2348,9,12,False,Neither_False_Task,h,g,48,18
2349,9,12,False,Neither_False_Task,h,g,49,18
2350,9,13,True,NA,f,f,0,18
2351,9,13,True,NA,h,h,1,18
2352,9,13,True,NA,a,a,2,10
2353,9,13,True,NA,d,d,3,12
2354,9,13,True,NA,c,c,4,16
2355,9,13,True,NA,b,b,5,18
2356,9,13,True,NA,e,e,6,18
2357,9,13,True,NA,i,i,7,18
2358,9,13,True,NA,j,j,8,18
2359,9,13,True,NA,g,g,9,18
2360,9,13,True,NA,g,g,10,18
2361,9,13,True,NA,g,g,11,18
2362,9,13,True,NA,g,g,12,18
2363,9,13,True,NA,g,g,13,18
2364,9,13,True,NA,g,g,14,18
2365,9,13,True,NA,g,g,15,18
2366,9,13,True,NA,g,g,16,18
2367,9,13,True,NA,g,g,17,18
2368,9,13,True,NA,g,g,18,18
2369,9,13,True,NA,g,g,19,18
2370,9,13,True,NA,g,g,20,18
2371,9,13,True,NA,g,g,21,18
2372,9,13,True,NA,g,g,22,18
2373,9,13,True,NA,g,g,23,18
2374,9,13,True,NA,g,g,24,18
2375,9,13,True,NA,g,g,25,18
2376,9,13,False,Match_First_Digit_False_Task,a,g,26,10
2377,9,13,True,NA,g,g,27,18
2378,9,13,True,NA,g,g,28,18
2379,9,13,True,NA,g,g,29,18
2380,9,13,True,NA,g,g,30,18
2381,9,13,False,Match_First_Digit_False_Task,d,g,31,12
2382,9,13,False,Match_First_Digit_False_Task,d,g,32,12
2383,9,13,True,NA,g,g,33,18
2384,9,13,False,Match_First_Digit_False_Task,d,g,34,12
2385,9,13,False,Match_First_Digit_False_Task,d,g,35,12
2386,9,13,True,NA,g,g,36,18
2387,9,13,True,NA,g,g,37,18
2388,9,13,False,Match_First_Digit_False_Task,d,g,38,12
2389,9,13,False,Match_First_Digit_False_Task,d,g,39,12
2390,9,13,False,Match_First_Digit_False_Task,c,g,40,17
2391,9,13,False,Match_First_Digit_False_Task,c,g,41,17
2392,9,13,True,NA,g,g,42,17
2393,9,13,True,NA,g,g,43,18
2394,9,13,False,Match_First_Digit_False_Task,c,g,44,17
2395,9,13,True,NA,g,g,45,18
2396,9,13,True,NA,g,g,46,18
2397,9,13,True,NA,g,g,47,18
2398,9,13,False,Match_Last_Digit_False_Task,j,g,48,21
2399,9,13,False,Match_First_Digit_False_Task,c,g,49,17
2400,9,14,True,NA,i,i,0,18
2401,9,14,True,NA,e,e,1,18
2402,9,14,True,NA,g,g,2,18
2403,9,14,True,NA,h,h,3,18
2404,9,14,True,NA,c,c,4,18
2405,9,14,True,NA,d,d,5,12
2406,9,14,True,NA,a,a,6,10
2407,9,14,True,NA,b,b,7,18
2408,9,14,True,NA,j,j,8,18
2409,9,14,True,NA,f,f,9,18
2410,9,14,True,NA,f,f,10,18
2411,9,14,True,NA,f,f,11,18
2412,9,14,True,NA,f,f,12,18
2413,9,14,True,NA,f,f,13,18
2414,9,14,True,NA,f,f,14,18
2415,9,14,True,NA,f,f,15,18
2416,9,14,True,NA,f,f,16,18
2417,9,14,True,NA,f,f,17,18
2418,9,14,False,Match_Last_Digit_False_Task,j,f,18,18
2419,9,14,True,NA,f,f,19,18
2420,9,14,True,NA,f,f,20,18
2421,9,14,True,NA,f,f,21,18
2422,9,14,True,NA,f,f,22,19
2423,9,14,True,NA,f,f,23,18
2424,9,14,True,NA,f,f,24,18
2425,9,14,True,NA,f,f,25,18
2426,9,14,True,NA,f,f,26,18
2427,9,14,True,NA,f,f,27,18
2428,9,14,True,NA,f,f,28,18
2429,9,14,True,NA,f,f,29,18
2430,9,14,False,Match_First_Digit_False_Task,h,f,30,18
2431,9,14,False,Match_First_Digit_False_Task,h,f,31,18
2432,9,14,False,Match_First_Digit_False_Task,h,f,32,18
2433,9,14,True,NA,f,f,33,18
2434,9,14,False,Match_First_Digit_False_Task,h,f,34,18
2435,9,14,False,Match_First_Digit_False_Task,h,f,35,18
2436,9,14,False,Match_First_Digit_False_Task,h,f,36,18
2437,9,14,False,Neither_False_Task,j,f,37,18
2438,9,14,False,Match_First_Digit_False_Task,h,f,38,18
2439,9,14,False,Match_First_Digit_False_Task,h,f,39,18
2440,9,14,False,Match_First_Digit_False_Task,c,f,40,18
2441,9,14,False,Match_First_Digit_False_Task,c,f,41,18
2442,9,14,False,Match_First_Digit_False_Task,c,f,42,18
2443,9,14,False,Match_First_Digit_False_Task,c,f,43,18
2444,9,14,False,Match_First_Digit_False_Task,c,f,44,18
2445,9,14,False,Match_First_Digit_False_Task,c,f,45,18
2446,9,14,False,Match_First_Digit_False_Task,c,f,46,18
2447,9,14,True,NA,f,f,47,18
2448,9,14,False,Match_First_Digit_False_Task,c,f,48,18
2449,9,14,False,Match_First_Digit_False_Task,c,f,49,18
2450,9,15,True,NA,f,f,0,18
2451,9,15,True,NA,h,h,1,18
2452,9,15,True,NA,b,b,2,18
2453,9,15,True,NA,c,c,3,17
2454,9,15,True,NA,d,d,4,12
2455,9,15,True,NA,a,a,5,10
2456,9,15,True,NA,i,i,6,18
2457,9,15,True,NA,j,j,7,18
